FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
SID_BE,ProdOfferPricePolicyVariable,SID_ABE,Product Offering Price Rule ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ComplexTaxDefinition,SID_ABE,Product Offering Price Tax ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,SimpleAmountTaxDefinition,SID_ABE,Product Offering Price Tax ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,SimpleRateTaxDefinition,SID_ABE,Product Offering Price Tax ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,TaxDefinition,SID_ABE,Product Offering Price Tax ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,TaxExemptionCertificate,SID_ABE,Product Offering Price Tax ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,TaxJurisdiction,SID_ABE,Product Offering Price Tax ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,TaxProdOfferPriceAlteration,SID_ABE,Product Offering Price Tax ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,TaxProdPriceAlteration,SID_ABE,Product Offering Price Tax ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,TaxRule,SID_ABE,Product Offering Price Tax ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductPlacement,SID_ABE,Product Placement ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductPromotion,SID_ABE,Product Promotion ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductOrder,SID_ABE,Product Promotion ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductOrderItem,SID_ABE,Product Promotion ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductOrderItemPlaceRole,SID_ABE,Product Promotion ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductOrderItemRelationship,SID_ABE,Product Promotion ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductOrderRelationship,SID_ABE,Product Promotion ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductManager,SID_ABE,Product Promotion ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductUser,SID_ABE,Product Promotion ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,AtomicProductSpecification,SID_ABE,Product Specification ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CompositeProductSpecification,SID_ABE,Product Specification ABE,Information_Framework_SID_Excel_Format_v21.0,4,
