FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
SID_Attribute,CustomerBillingStatisticBalance.validFor,SID_BE,CustomerBillingStatisticBalance,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CustomerBillingStatisticSpec.description,SID_BE,CustomerBillingStatisticSpec,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CustomerBillingStatisticSpec.name,SID_BE,CustomerBillingStatisticSpec,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CustomerBillingStatisticSpec.status,SID_BE,CustomerBillingStatisticSpec,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CustomerBillingStatisticSpec.validFor,SID_BE,CustomerBillingStatisticSpec,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CustomerBillingProductChargeSumBalance.value,SID_BE,CustomerBillingProductChargeSumBalance,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,UsageCharacteristicSumBalance.value,SID_BE,UsageCharacteristicSumBalance,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,PartyPayment.ID,SID_BE,PartyPayment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,PartyPayment.amount,SID_BE,PartyPayment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,PartyPayment.date,SID_BE,PartyPayment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,PartyPayment.description,SID_BE,PartyPayment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,PartyPayment.direction,SID_BE,PartyPayment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,PartyPayment.remainingAmount,SID_BE,PartyPayment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,PartyPayment.status,SID_BE,PartyPayment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CustomerPaymentItem.appliedAmount,SID_BE,CustomerPaymentItem,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,DunningCase.ID,SID_BE,DunningCase,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,DunningCase.startingDate,SID_BE,DunningCase,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,DunningCaseRule.ID,SID_BE,DunningCaseRule,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,DunningCaseRule.outbreakDate,SID_BE,DunningCaseRule,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CommunicationInteractionItem.description,SID_BE,CommunicationInteractionItem,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CommunicationInteractionItem.period,SID_BE,CommunicationInteractionItem,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CommunicationInteractionItem.sequence,SID_BE,CommunicationInteractionItem,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CommunicationInteractionItem.type,SID_BE,CommunicationInteractionItem,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,DunningScenario.ID,SID_BE,DunningScenario,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,DunningScenario.isDefault,SID_BE,DunningScenario,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,DunningScenario.name,SID_BE,DunningScenario,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,DunningWriteOff.amount,SID_BE,DunningWriteOff,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,BusinessInteraction.ID,SID_BE,BusinessInteraction,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,BusinessInteraction.description,SID_BE,BusinessInteraction,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,BusinessInteraction.endDate,SID_BE,BusinessInteraction,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,BusinessInteraction.startDate,SID_BE,BusinessInteraction,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,BusinessInteraction.status,SID_BE,BusinessInteraction,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,BalanceUsageRule.ID,SID_BE,BalanceUsageRule,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,BalanceUsageRule.description,SID_BE,BalanceUsageRule,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,BalanceUsageRule.validFor,SID_BE,BalanceUsageRule,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,ChargeAmountThreshold.amountLimited,SID_BE,ChargeAmountThreshold,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CustomerBillingAccount.creditLimit,SID_BE,CustomerBillingAccount,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CustomerBillingAccount.pin,SID_BE,CustomerBillingAccount,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,Account.ID,SID_BE,Account,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,Account.name,SID_BE,Account,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,Account.status,SID_BE,Account,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,Account.type,SID_BE,Account,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CustomerBillingAccountAssignment.assignmentPurpose,SID_BE,CustomerBillingAccountAssignment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CustomerBillingAccountAssignment.isDefault,SID_BE,CustomerBillingAccountAssignment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,AccountBalance.ID,SID_BE,AccountBalance,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,AccountBalance.remainingAmount,SID_BE,AccountBalance,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,AccountBalance.validFor,SID_BE,AccountBalance,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CustomerBillingCredit.validFor,SID_BE,CustomerBillingCredit,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,DisputedAmount.dueDate,SID_BE,DisputedAmount,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,Customer.customerRank,SID_BE,Customer,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CloseCustomerProblemSummary.ID,SID_BE,CloseCustomerProblemSummary,Information_Framework_SID_Excel_Format_v21.0,4,
