FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
TAM,5.6.3,Functions,170,GB929F,1,
TAM,5.6.2,Functions,169,GB929F,1,
TAM,5.22.3.1,Functions,165,GB929F,1,
TAM,5.6,Functions,280,GB929F,1,
TAM,3.4.2,Functions,280,GB929F,1,
TAM,5.6,Functions,281,GB929F,1,
TAM,5.6,Functions,279,GB929F,1,
TAM,5.6.3.2,Functions,936,GB929F,1,
TAM,5.6.1,Functions,175,GB929F,1,
TAM,5.6.3,Functions,171,GB929F,1,
TAM,5.6.3.2,Functions,937,GB929F,1,
TAM,5.6,Functions,284,GB929F,1,
TAM,5.5.14,Functions,201,GB929F,1,
TAM,5.4.3,Functions,253,GB929F,1,
TAM,5.5.11,Functions,231,GB929F,1,
TAM,5.5.11,Functions,232,GB929F,1,
TAM,5.5.11,Functions,230,GB929F,1,
TAM,3.11.1,Functions,364,GB929F,1,
TAM,9.4.2,Functions,888,GB929F,1,
TAM,9.4.2,Functions,889,GB929F,1,
TAM,9.4.2,Functions,887,GB929F,1,
TAM,9.4.2,Functions,890,GB929F,1,
TAM,,Functions,909,GB929F,1,
TAM,9.11.4,Functions,1019,GB929F,1,
TAM,9.11.4,Functions,1020,GB929F,1,
TAM,9.11.3,Functions,1018,GB929F,1,
TAM,,Functions,1017,GB929F,1,
TAM,9.11.3,Functions,1017,GB929F,1,
TAM,,Functions,1017,GB929F,1,
TAM,9.11.2,Functions,1014,GB929F,1,
TAM,,Functions,1014,GB929F,1,
TAM,9.11.2,Functions,1015,GB929F,1,
TAM,,Functions,1015,GB929F,1,
TAM,9.11.2,Functions,1013,GB929F,1,
TAM,9.11.5,Functions,1023,GB929F,1,
TAM,,Functions,1023,GB929F,1,
TAM,,Functions,911,GB929F,1,
TAM,9.11.3,Functions,1016,GB929F,1,
TAM,9.11.1,Functions,1016,GB929F,1,
TAM,,Functions,1016,GB929F,1,
TAM,,Functions,910,GB929F,1,
TAM,9.11.1,Functions,1010,GB929F,1,
TAM,9.11.1,Functions,1011,GB929F,1,
TAM,9.11.5,Functions,1022,GB929F,1,
TAM,,Functions,1022,GB929F,1,
TAM,5.14.2,Functions,145,GB929F,1,
TAM,5.14.2,Functions,146,GB929F,1,
TAM,5.9.1,Functions,33,GB929F,1,
TAM,7.1.5,Functions,443,GB929F,1,
TAM,3.4.1,Functions,373,GB929F,1,
TAM,5.15.2,Functions,300,GB929F,1,
TAM,3.10.2,Functions,932,GB929F,1,
TAM,5.10.2,Functions,303,GB929F,1,
TAM,5.10.2,Functions,304,GB929F,1,
TAM,5.14.2,Functions,150,GB929F,1,
TAM,5.14.2,Functions,149,GB929F,1,
TAM,9.3.2,Functions,831,GB929F,1,
TAM,7.12.3,Functions,542,GB929F,1,
TAM,,Functions,712,GB929F,1,
TAM,,Functions,711,GB929F,1,
TAM,9.3.1.3,Functions,815,GB929F,1,
TAM,9.2.14,Functions,1057,GB929F,1,
TAM,9.2.14,Functions,797,GB929F,1,
TAM,9.2.14,Functions,1058,GB929F,1,
TAM,9.2.14,Functions,798,GB929F,1,
TAM,9.3.2,Functions,833,GB929F,1,
TAM,9.2.7,Functions,784,GB929F,1,
TAM,9.2.7,Functions,785,GB929F,1,
TAM,9.6.2,Functions,908,GB929F,1,
TAM,9.6.2,Functions,1000,GB929F,1,
TAM,7.14.2,Functions,533,GB929F,1,
TAM,9.2.6,Functions,783,GB929F,1,
TAM,5.19.1,Functions,126,GB929F,1,
TAM,10.1,Functions,673,GB929F,1,
TAM,9.3.2,Functions,830,GB929F,1,
TAM,9.3.2,Functions,829,GB929F,1,
TAM,9.3.2,Functions,832,GB929F,1,
TAM,5.4.1,Functions,267,GB929F,1,
TAM,5.4.1,Functions,271,GB929F,1,
TAM,11.1,Functions,12,GB929F,1,
TAM,5.4.1,Functions,259,GB929F,1,
TAM,5.14.2,Functions,155,GB929F,1,
TAM,3.4.4,Functions,368,GB929F,1,
TAM,3.7.3,Functions,377,GB929F,1,
TAM,11.2.1,Functions,16,GB929F,1,
TAM,11.2.2,Functions,17,GB929F,1,
TAM,11.2.4,Functions,23,GB929F,1,
TAM,11.2.9,Functions,18,GB929F,1,
TAM,11.2.3,Functions,19,GB929F,1,
TAM,11.2.6,Functions,20,GB929F,1,
TAM,11.2.8,Functions,21,GB929F,1,
TAM,11.2.5,Functions,22,GB929F,1,
TAM,11.2.7,Functions,756,GB929F,1,
TAM,7.10.4,Functions,423,GB929F,1,
TAM,9.3.1.2,Functions,808,GB929F,1,
TAM,5.9.2,Functions,314,GB929F,1,
TAM,5.14.2,Functions,144,GB929F,1,
TAM,9.3.1.2,Functions,807,GB929F,1,
TAM,9.3.4,Functions,839,GB929F,1,
TAM,9.3.1.2,Functions,809,GB929F,1,
TAM,5.9.4.2,Functions,326,GB929F,1,
TAM,5.9.4.3,Functions,325,GB929F,1,
TAM,5.9.4.2,Functions,328,GB929F,1,
TAM,9.3.1.2,Functions,806,GB929F,1,
TAM,9.3.1.4,Functions,819,GB929F,1,
TAM,9.3.1.2,Functions,810,GB929F,1,
TAM,5.9.4.3,Functions,324,GB929F,1,
TAM,9.3.1.4,Functions,817,GB929F,1,
TAM,9.3.1.4,Functions,818,GB929F,1,
TAM,9.3.9,Functions,868,GB929F,1,
TAM,9.3.4,Functions,820,GB929F,1,
TAM,9.3.1.4,Functions,820,GB929F,1,
TAM,9.4.3,Functions,891,GB929F,1,
TAM,9.4.3,Functions,894,GB929F,1,
TAM,9.4.3,Functions,893,GB929F,1,
TAM,9.4.3,Functions,892,GB929F,1,
TAM,9.3.7,Functions,856,GB929F,1,
TAM,9.7,Functions,940,GB929F,1,
TAM,5.4.1,Functions,276,GB929F,1,
TAM,3.9.2,Functions,375,GB929F,1,
TAM,3.9.2,Functions,374,GB929F,1,
TAM,3.9.2,Functions,376,GB929F,1,
TAM,3.12,Functions,376,GB929F,1,
TAM,9.3.1.1,Functions,800,GB929F,1,
TAM,9.3.1.1,Functions,801,GB929F,1,
TAM,9.3.1.1,Functions,802,GB929F,1,
TAM,9.3.1.1,Functions,805,GB929F,1,
TAM,9.3.4,Functions,837,GB929F,1,
TAM,9.3.1.1,Functions,799,GB929F,1,
TAM,9.3.1.1,Functions,804,GB929F,1,
TAM,7.12.5,Functions,559,GB929F,1,
TAM,9.2.3,Functions,777,GB929F,1,
TAM,9.2.3,Functions,776,GB929F,1,
TAM,7.3.3,Functions,459,GB929F,1,
TAM,9.3.6,Functions,851,GB929F,1,
TAM,5.3.1.1,Functions,124,GB929F,1,
TAM,5.3.1,Functions,124,GB929F,1,
TAM,5.4.1,Functions,268,GB929F,1,
TAM,9.5.1.1,Functions,896,GB929F,1,
TAM,9.3.6,Functions,848,GB929F,1,
TAM,5.4.1,Functions,269,GB929F,1,
TAM,10.1,Functions,671,GB929F,1,
TAM,10.1,Functions,670,GB929F,1,
TAM,9.6.1,Functions,997,GB929F,1,
TAM,9.6.1,Functions,999,GB929F,1,
TAM,9.6.1,Functions,998,GB929F,1,
TAM,5.3.1.2,Functions,182,GB929F,1,
TAM,5.3.1.2.2,Functions,182,GB929F,1,
TAM,9.3.7,Functions,858,GB929F,1,
TAM,5.5.15,Functions,240,GB929F,1,
TAM,9.3.11,Functions,874,GB929F,1,
TAM,9.3.9,Functions,864,GB929F,1,
TAM,9.3.1.3,Functions,814,GB929F,1,
TAM,5.15.7,Functions,309,GB929F,1,
TAM,5.15.7,Functions,310,GB929F,1,
TAM,5.15.7,Functions,312,GB929F,1,
TAM,5.10.1,Functions,62,GB929F,1,
TAM,5.10.1,Functions,63,GB929F,1,
TAM,5.15.3,Functions,329,GB929F,1,
TAM,5.15.7,Functions,311,GB929F,1,
TAM,5.9.2,Functions,313,GB929F,1,
TAM,5.9.2,Functions,315,GB929F,1,
TAM,9.6.5.2,Functions,1007,GB929F,1,
TAM,9.6.5.2,Functions,1008,GB929F,1,
TAM,9.6.5.1,Functions,1003,GB929F,1,
TAM,9.6.5.1,Functions,1004,GB929F,1,
TAM,9.6.5.1,Functions,1005,GB929F,1,
TAM,5.4.1,Functions,270,GB929F,1,
TAM,9.6.5.1,Functions,1006,GB929F,1,
TAM,9.2.12,Functions,793,GB929F,1,
TAM,5.19.1,Functions,128,GB929F,1,
TAM,9.5.5,Functions,905,GB929F,1,
TAM,9.9.1,Functions,944,GB929F,1,
TAM,7.1.2,Functions,425,GB929F,1,
TAM,7.15,Functions,429,GB929F,1,
TAM,7.15,Functions,434,GB929F,1,
TAM,7.15,Functions,432,GB929F,1,
TAM,7.15,Functions,431,GB929F,1,
TAM,7.15,Functions,433,GB929F,1,
TAM,7.3.3,Functions,1064,GB929F,1,
TAM,5.5.12,Functions,194,GB929F,1,
TAM,,Functions,917,GB929F,1,
TAM,,Functions,914,GB929F,1,
TAM,5.14.2,Functions,143,GB929F,1,
TAM,7.11.4,Functions,517,GB929F,1,
TAM,6.8.4,Functions,582,GB929F,1,
TAM,4.3,Functions,405,GB929F,1,
TAM,3.9.1.5,Functions,354,GB929F,1,
TAM,3.9.1.5,Functions,355,GB929F,1,
TAM,3.4.6,Functions,342,GB929F,1,
TAM,3.4.6,Functions,343,GB929F,1,
TAM,5.4.1,Functions,343,GB929F,1,
TAM,9.10.4,Functions,754,GB929F,1,
TAM,5.19.2,Functions,45,GB929F,1,
TAM,7.3.3,Functions,460,GB929F,1,
TAM,9.3.1.1,Functions,803,GB929F,1,
TAM,5.19.2,Functions,54,GB929F,1,
TAM,9.3.6,Functions,853,GB929F,1,
TAM,7.1.8,Functions,525,GB929F,1,
TAM,6.3.4.2,Functions,569,GB929F,1,
TAM,7.10.4,Functions,422,GB929F,1,
TAM,7.1.5,Functions,441,GB929F,1,
TAM,7.1.5,Functions,442,GB929F,1,
TAM,7.1.5,Functions,444,GB929F,1,
TAM,7.4.1,Functions,464,GB929F,1,
TAM,4.3,Functions,406,GB929F,1,
TAM,7.3.3,Functions,461,GB929F,1,
TAM,6.1,Functions,567,GB929F,1,
TAM,7.13.1,Functions,1062,GB929F,1,
TAM,7.13.1,Functions,436,GB929F,1,
TAM,7.13.1,Functions,437,GB929F,1,
TAM,7.13.1,Functions,435,GB929F,1,
TAM,7.13.2.2,Functions,743,GB929F,1,
TAM,7.13.2.1,Functions,742,GB929F,1,
TAM,7.13.2.3,Functions,744,GB929F,1,
TAM,7.13.2.4,Functions,745,GB929F,1,
TAM,7.13.1,Functions,438,GB929F,1,
TAM,7.13.1,Functions,439,GB929F,1,
TAM,7.13.1,Functions,440,GB929F,1,
TAM,5.22.3.3,Functions,167,GB929F,1,
TAM,5.3.1,Functions,207,GB929F,1,
